mfr,ctg,dep,rev,mat,imp_mat,m_retail,land,role,core_dom,imp_kind,core_imp,core,identified,fx
אקוור,ניקוי אסלות,ניקוי הבית,0.018115740905330524,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.4400546760662884,0.713073780623467,44.00546760662884
רוני רג'ואן,קפה נמס,קפה/קקאו,0.12609243856447508,0.45,1.0,0.28,0.65,UNK,0.52,,0.65,0.5396287371457694,0.9723716444882343,53.96287371457694
מימונס אפיה בעמ,טבלאות שוקולד לבן בודד,שוקולד טבלאות,0.128568829244035,0.45,0.9,0.28,0.65,UNK,0.47500000000000003,,0.65,0.5069247420420372,0.8808680237869122,50.69247420420372
עליתה- מסחר ושיווק,שימורי זיתים ירוקים/מיקס,שימורים,0.03214909673622106,0.55,0.8,0.25,0.7,IMP,0.51,TRADER,0.82,0.82,0.7490897061176109,82.0
ג.מ.טעם הארץ בעמ,שמן זית,שמנים,1.14231880088512,0.7,0.55,0.22,0.8,UNK,0.455,,0.8,0.555089161290045,0.5490173683917102,55.508916129004504
לירון קרביץ - שיווק והפצה,שמנים רגילים,שמנים,0.47550558829471734,0.7,1.0,0.22,0.8,UNK,0.77,,0.8,0.7932063365284645,0.6174062816671632,79.32063365284645
פרפיום,מרכך כביסה,תכשירי כביסה,0.05289506621587272,0.45,0.8,0.3,0.6,UNK,0.43000000000000005,,0.6,0.4392488686591606,0.9163786476836631,43.92488686591606
"טחנת האבן קואופ בע""מ",חטיפי דגנים ופירות למבוגרים,חטיפי דגנים וחלבון,0.08875055298491,0.4,0.8,0.28,0.62,UNK,0.39000000000000007,,0.62,0.46418432702669865,0.8421011801298316,46.41843270266987
ארומה אספרסו בר,חטיפים,חטיפים מלוחים,0.6496580632587298,0.4,0.7,0.28,0.65,DOM,0.35,,0.65,0.35,0.9464455650140394,35.0
"מעדני מניה בע""מ",ירקות קפואים,ירקות ופירות קפואים,0.09354935278706844,0.55,0.55,0.27,0.7,UNK,0.37250000000000005,,0.7,0.4366721250945714,0.7264076393748841,43.66721250945714
"עוז משקאות בע""מ",וופלים,מאפים מתוקים ומלוחים,0.09958044199916,0.45,0.8,0.27,0.68,UNK,0.43000000000000005,,0.68,0.5067507519155227,0.7976932062103492,50.67507519155227
כרמית ממתקים,וופלים,מאפים מתוקים ומלוחים,2.2873241934934656,0.45,0.8,0.27,0.68,DOM,0.43000000000000005,,0.68,0.43000000000000005,0.7976932062103492,43.00000000000001
ר.נ.ב.פ שיווק אדיר,חטיפים אפויים,מאפים מתוקים ומלוחים,0.22456296371129192,0.45,0.8,0.27,0.68,UNK,0.43000000000000005,,0.68,0.46494748270318004,0.7985997663645171,46.494748270318006
מאפיית אנג'ל,פתי בר,מאפים מתוקים ומלוחים,0.15974695135115685,0.45,0.8,0.27,0.68,DOM,0.43000000000000005,,0.68,0.43000000000000005,0.7580039529026913,43.00000000000001
לטפוד בעמ,מיכלי שמנת מתוקה,מוצרי חלב ותחליפיו,0.2598112491761774,0.55,0.12,0.25,0.65,UNK,0.136,,0.65,0.16665314163585723,0.9899140772233243,16.665314163585723
אלטו פארם צ'יז בעמ,מים בבקבוק,משקאות לא אלכוהולים,0.7952429744159399,0.2,0.2,0.28,0.65,UNK,0.11000000000000001,,0.65,0.11510630482636983,0.9710322305297866,11.510630482636982
ס. שוורץ,סבון נוזלי לידיים/משאבה,סבוני רחצה,0.016593802887724943,0.35,0.8,0.32,0.55,UNK,0.35,,0.55,0.40120248541744963,0.7440550087622585,40.120248541744964
דנשר,סבון רחצה לגבר,סבוני רחצה,0.21467937149499897,0.35,0.8,0.32,0.55,IMP,0.35,TRADER,0.67,0.67,0.9563573333990444,67.0
ליברס,סוכריות לעיסות,סוכריות,0.035064086140286554,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.6505024196092363,0.8623676687630537,65.05024196092363
ג.ת שיווק בן בקר בעמ,עוף קפוא,בשר ועוף קפוא,0.26904759726365607,0.75,0.85,0.27,0.78,UNK,0.7075,,0.78,0.7485931347851587,0.8254260540516718,74.85931347851587
טייד,סבון נוזלי לידיים/משאבה,סבוני רחצה,0.0686709164718369,0.35,0.8,0.32,0.55,UNK,0.35,,0.55,0.40120248541744963,0.7440550087622585,40.120248541744964
"קשת גיבורים בע""מ",עוגות מדף ארוזות,מאפים מתוקים ומלוחים,0.10363441977374999,0.45,0.8,0.27,0.68,UNK,0.43000000000000005,,0.68,0.43701988942746256,0.8273947224096708,43.701988942746254
שיווק רוסמן,דג מעושן כבוש ארוז,מזון מקורר ארוז,0.124430547529,0.5,0.45,0.27,0.65,UNK,0.29500000000000004,,0.65,0.5704011012694352,0.7754402418932974,57.040110126943524
ביכורי שדה,כריכים,מזנונים,0.032148900684419994,0.45,0.4,0.32,0.6,DOM,0.25,,0.6,0.25,0.7028088981561661,25.0
שוקחה,דבש,רטבים וממרחים,0.2947108574864895,0.45,0.7,0.27,0.65,DOM,0.385,,0.65,0.385,0.6012014639888829,38.5
מאמי קר,תכשיר הגנה מהשמש לפנים,מוצרי שיזוף והגנה מהשמש,0.02608895752214884,0.3,0.85,0.33,0.55,UNK,0.325,,0.55,0.33256472750935745,0.7951188647742287,33.25647275093574
מאסטרפוד בעמ,ירקות קפואים,ירקות ופירות קפואים,0.3440817720339911,0.55,0.55,0.27,0.7,IMP,0.37250000000000005,MIXED,0.7,0.7,0.7264076393748841,70.0
"חלי ממן שיווק והפצה בע""מ",פיתות ארוזות,לחם ותחליפיו,0.17177870596709627,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.421682755175093,0.6984177075012776,42.1682755175093
דליברס לס,תחליפי לחם,לחם ותחליפיו,0.601257202,0.35,0.95,0.25,0.65,UNK,0.40249999999999997,,0.65,0.4367005268711831,0.6988283420525856,43.67005268711831
מאדפ סחר ושרותים בעמ,וופלים,מאפים מתוקים ומלוחים,0.6078482390288433,0.45,0.8,0.27,0.68,IMP,0.43000000000000005,TRADER,0.8,0.8,0.7976932062103492,80.0
מרבה,חטיפים אפויים,מאפים מתוקים ומלוחים,0.6093181297920844,0.45,0.8,0.27,0.68,DOM,0.43000000000000005,,0.68,0.43000000000000005,0.7985997663645171,43.00000000000001
"רוסטיק בייקרי מכר בע""מ",עוגות אישיות,מאפים מתוקים ומלוחים,0.8417673028190407,0.45,0.8,0.27,0.68,UNK,0.43000000000000005,,0.68,0.5777755627541358,0.821977844660839,57.77755627541358
קפולסקי אדל,עוגות מדף ארוזות,מאפים מתוקים ומלוחים,1.7356593920033099,0.45,0.8,0.27,0.68,UNK,0.43000000000000005,,0.68,0.43701988942746256,0.8273947224096708,43.701988942746254
מאדפ סחר ושרותים בעמ,עוגיות בייסיק,מאפים מתוקים ומלוחים,3.568667489400547,0.45,0.8,0.27,0.68,IMP,0.43000000000000005,TRADER,0.8,0.8,0.5661102766065896,80.0
דילר בי.אמ.די,פתי בר,מאפים מתוקים ומלוחים,1.3247661080461361,0.45,0.8,0.27,0.68,IMP,0.43000000000000005,MIXED,0.68,0.68,0.7580039529026913,68.0
ג. וילי פוד,חלב,מוצרי חלב ותחליפיו,0.6502547097553537,0.55,0.12,0.25,0.65,IMP,0.136,TRADER,0.77,0.77,0.9878095992145343,77.0
ג. וילי פוד,מרגרינה,מוצרי חלב ותחליפיו,0.3837850653425976,0.55,0.15,0.25,0.65,IMP,0.15250000000000002,TRADER,0.77,0.77,0.9850032411773738,77.0
בלדי,דג מעושן כבוש ארוז,מזון מקורר ארוז,0.5616916800388931,0.5,0.45,0.27,0.65,DOM,0.29500000000000004,,0.65,0.29500000000000004,0.7754402418932974,29.500000000000004
"פרידנזון פתרונות פ.ל בע""מ",משקאות וויסקי,משקאות חריפים,2.378491848783677,0.35,0.85,0.22,0.7,UNK,0.3675,,0.7,0.4508559448433394,0.814425440791355,45.08559448433394
גפן,מיץ 100% פרי,משקאות לא אלכוהולים,0.21686257279141546,0.45,0.7,0.28,0.65,UNK,0.385,,0.65,0.5909920794706752,0.5889295423124472,59.09920794706752
אלמוג דיל,משקאות קלים,משקאות לא אלכוהולים,1.0925612685835695,0.35,0.45,0.28,0.65,UNK,0.2275,,0.65,0.22872725938674437,0.9665194572736849,22.87272593867444
פרפיום,תכשירי ניקוי רצפות,ניקוי הבית,7.713544201573589,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.4148966708189505,0.794850834936507,41.48966708189505
מור פירות,סלטי ירקות,סלטים ארוזים,2.6033882620956748,0.5,0.45,0.28,0.65,UNK,0.29500000000000004,,0.65,0.3731912967335456,0.7036106211527218,37.31912967335456
י.איטליאנו אחזקות,חומץ/מיץ לימון,רטבים וממרחים,0.7845759191001132,0.45,0.7,0.27,0.65,UNK,0.385,,0.65,0.45134698663665607,0.8763266890335002,45.13469866366561
אבאל יזמות,מיונז,רטבים וממרחים,0.29100767926748683,0.45,0.7,0.27,0.65,DOM,0.385,,0.65,0.385,0.8175586002653731,38.5
לואקר,ממרחים מתוקים,רטבים וממרחים,0.26557396873862654,0.45,0.7,0.27,0.65,IMP,0.385,BRAND,0.55,0.55,0.9256208243922336,55.00000000000001
גפן,טבלאות שוקולד לבן בודד,שוקולד טבלאות,0.5188391151616143,0.45,0.9,0.28,0.65,UNK,0.47500000000000003,,0.65,0.5069247420420372,0.8808680237869122,50.69247420420372
גפן,שימורי ירקות,שימורים,4.234760702471178,0.55,0.8,0.25,0.7,UNK,0.51,,0.7,0.566920955901063,0.77461947325323,56.6920955901063
אבאל יזמות,שימורי עגבניות,שימורים,1.0281480929244895,0.55,0.8,0.25,0.7,DOM,0.51,,0.7,0.51,0.8180876348917434,51.0
קטיף הארץ הטובה למהדרין,שמנים רגילים,שמנים,0.821727476,0.7,1.0,0.22,0.8,UNK,0.77,,0.8,0.7932063365284645,0.6174062816671632,79.32063365284645
אורגיל מכר,אורז,אורז קטניות פסטה תבשילים ותערובות,0.19480432395799074,0.6,0.95,0.25,0.75,UNK,0.6399999999999999,,0.75,0.6835614028272274,0.8287817827648105,68.35614028272275
פרג תבלינים,קטניות,אורז קטניות פסטה תבשילים ותערובות,0.17632057338243368,0.6,0.95,0.25,0.75,UNK,0.6399999999999999,,0.75,0.6454989558615526,0.7146887922738776,64.54989558615526
"פולוניה פלוס בע""מ",חטיפים מתוקים,בונבוניירות חטיפים מתוקים,0.2683021529652506,0.45,0.85,0.28,0.65,UNK,0.4525,,0.65,0.48886369613387104,0.9800038830019567,48.8863696133871
ח.י טבעי מהגליל בעמ,עוף קפוא,בשר ועוף קפוא,0.2155647172175438,0.75,0.85,0.27,0.78,UNK,0.7075,,0.78,0.7485931347851587,0.8254260540516718,74.85931347851587
מניה ואבידן,פירות ים קפואים,דגים קפואים,0.37402857600000006,0.7,0.95,0.27,0.75,UNK,0.7349999999999999,,0.75,0.7997999443284766,0.15003944114321793,79.97999443284766
פאר פארם בעמ,שטיפות פה,היגיינת הפה,0.9669872736303429,0.3,0.8,0.32,0.55,UNK,0.31,,0.55,0.4341657469644264,0.9390711895192433,43.41657469644264
"פארם אקספרס ישראל י.ג.י. בע""מ",חטיפי דגנים ופירות למבוגרים,חטיפי דגנים וחלבון,1.8042516919762184,0.4,0.8,0.28,0.62,UNK,0.39000000000000007,,0.62,0.46418432702669865,0.8421011801298316,46.41843270266987
אבאל יזמות,חטיפי דגנים לילדים,חטיפי דגנים וחלבון,0.16927898654433776,0.4,0.8,0.28,0.62,DOM,0.39000000000000007,,0.62,0.39000000000000007,0.9865540730442727,39.00000000000001
הדר השרון שיווק והפצה בעמ,בייגלה,חטיפים מלוחים,0.6583841788658344,0.4,0.7,0.28,0.65,DOM,0.35,,0.65,0.35,0.7953678108353943,35.0
יקב מוני שיווק יינות ושמן זית,יין אדום,יינות שולחניים,0.15604346910676137,0.4,0.25,0.25,0.65,UNK,0.17,,0.65,0.184327957115379,0.7247602195860673,18.4327957115379
אייווינו ווי אינטרנשיונל,יין לבן,יינות שולחניים,0.02958333285678,0.4,0.25,0.25,0.65,UNK,0.17,,0.65,0.22281557262208726,0.6929729836271016,22.281557262208725
א.ר.ד.י.ו,סוכריות קשות,סוכריות,0.4451175141171908,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.5550195024279959,0.5242378215134872,55.501950242799595
"קנדי חשמל ונכסים בע""מ",סוכריות קשות,סוכריות,0.19844802635723174,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.5550195024279959,0.5242378215134872,55.501950242799595
טריקלמון,מרכך שיער,טיפוח השיער,0.5450198495082933,0.3,0.8,0.33,0.55,UNK,0.31,,0.55,0.37529167534483165,0.8913972270060614,37.529167534483165
ג.ת שיווק בן בקר בעמ,ירקות קפואים,ירקות ופירות קפואים,0.3102063899936655,0.55,0.55,0.27,0.7,UNK,0.37250000000000005,,0.7,0.4366721250945714,0.7264076393748841,43.66721250945714
טוסו,קרקרים,מאפים מתוקים ומלוחים,0.08320972890347905,0.45,0.8,0.27,0.68,UNK,0.43000000000000005,,0.68,0.4335513002410466,0.9287436949037551,43.35513002410466
ג'רמי גורמה,גבינות מיוחדות במשקל,מעדניה חלבית,0.15070757,0.55,0.12,0.28,0.65,UNK,0.136,,0.65,0.33527830792815705,0.832867370457561,33.527830792815706
"שניב תעשיות נייר בע""מ",סבון רחצה לגבר,סבוני רחצה,0.5086944234433637,0.35,0.8,0.32,0.55,DOM,0.35,,0.55,0.35,0.9563573333990444,35.0
טבעות,פירות יבשים,פיצוחים ופירות יבשים ארוזים,0.012217680574167993,0.65,0.85,0.27,0.75,UNK,0.6225,,0.75,0.6771964817682163,0.2893872494341037,67.71964817682164
"העידן האורגני בע""מ",שמן זית,שמנים,0.15556051999999998,0.7,0.55,0.22,0.8,UNK,0.455,,0.8,0.555089161290045,0.5490173683917102,55.508916129004504
עופר שיווק,דגים קפואים בואקום,דגים קפואים,1.2510035214686597,0.7,0.95,0.27,0.75,UNK,0.7349999999999999,,0.75,0.7641860974563935,0.6416347899221998,76.41860974563936
דר פישר,ניקוי הפנים רגיל,טיפוח פנים,0.15516030589955532,0.28,0.85,0.33,0.55,DOM,0.30800000000000005,,0.55,0.30800000000000005,1.0,30.800000000000004
ליימן שליסל,וופלים,מאפים מתוקים ומלוחים,0.10774848881735774,0.45,0.8,0.27,0.68,IMP,0.43000000000000005,TRADER,0.8,0.8,0.7976932062103492,80.0
סאסה טק,עוגיות בייסיק,מאפים מתוקים ומלוחים,0.17339795018541576,0.45,0.8,0.27,0.68,UNK,0.43000000000000005,,0.68,0.566116562851743,0.5661102766065896,56.611656285174305
ק.א. שוקולד,קרקרים,מאפים מתוקים ומלוחים,0.02535315654882129,0.45,0.8,0.27,0.68,UNK,0.43000000000000005,,0.68,0.4335513002410466,0.9287436949037551,43.35513002410466
תנובה חלב,מוצרלה טרייה,מוצרי חלב ותחליפיו,4.9403607133056395,0.55,0.15,0.25,0.65,DOM,0.15250000000000002,,0.65,0.15250000000000002,0.9493526522892116,15.250000000000002
מעדני יחיעם,דג מעושן כבוש ארוז,מזון מקורר ארוז,0.24521295392000003,0.5,0.45,0.27,0.65,DOM,0.29500000000000004,,0.65,0.29500000000000004,0.7754402418932974,29.500000000000004
פפה נוטרישן,סוכריות גלי,סוכריות,0.019314962162826937,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.5169435666073409,0.9094532492259076,51.69435666073409
מוחמד נעמה,טבלאות שוקולד חלב בודד,שוקולד טבלאות,0.5405795334809681,0.55,0.12,0.28,0.65,UNK,0.136,,0.65,0.3040670104362988,0.7612756126765999,30.40670104362988
דנשר,טבלאות שוקולד מריר בודד,שוקולד טבלאות,0.17001781086957488,0.45,0.9,0.28,0.65,IMP,0.47500000000000003,TRADER,0.77,0.77,0.7150277300051927,77.0
אלון בראל שיווק מזון,דגנים מיוחדים,דגנים ודגנים מיוחדים,0.010199686044065664,0.45,0.9,0.27,0.68,UNK,0.47500000000000003,,0.68,0.6519479209314285,0.673679657279349,65.19479209314285
SKIN1004,קרם פנים,טיפוח פנים,0.06417966920826763,0.28,0.85,0.33,0.55,UNK,0.30800000000000005,,0.55,0.44395635018988816,0.6451329738800464,44.39563501898881
דנשר,קרם פנים לגבר,טיפוח פנים,0.11644422924341412,0.28,0.85,0.33,0.55,IMP,0.30800000000000005,TRADER,0.67,0.67,0.9581440538786871,67.0
א.ל ייצור ושיווק תבלינים בעמ,לחמניות ארוזות,לחם ותחליפיו,0.10028445990430063,0.35,0.95,0.25,0.65,DOM,0.40249999999999997,,0.65,0.40249999999999997,0.8106120334047935,40.25
שווארטאור,קרקרים,מאפים מתוקים ומלוחים,0.0876037569456071,0.45,0.8,0.27,0.68,IMP,0.43000000000000005,MIXED,0.68,0.68,0.9287436949037551,68.0
גפן,משקאות תחליפי חלב עמיד,מוצרי חלב ותחליפיו,0.07226388146513028,0.55,0.12,0.25,0.65,UNK,0.136,,0.65,0.24094497475366133,0.9004355151653713,24.094497475366133
מיפא פרנקנדורף,ניקוי כללי,ניקוי הבית,0.08683729286479733,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.416436735645956,0.7099197510535612,41.6436735645956
